County,WeekStartDate,ProbableCases,ConfirmedCases,TotalCases,Age 0-19,Age 20-34,Age 35-49,Age 50-64,Age 65-79,Age 80+,UnknownAge,dtm_updated
Clark County,12/13/20,14,879,893,132,278,224,167,68,24,0,2021/04/12 14:53:23
Clark County,12/20/20,18,688,706,115,196,184,112,74,25,0,2021/04/12 14:53:23
Clark County,12/27/20,22,1142,1164,136,370,329,196,86,42,5,2021/04/12 14:53:23
Clark County,1/3/21,28,1187,1215,194,361,303,218,106,33,0,2021/04/12 14:53:23
Clark County,1/10/21,23,829,852,130,241,194,157,86,42,2,2021/04/12 14:53:23
Clark County,1/17/21,17,701,718,130,194,159,128,72,33,2,2021/04/12 14:53:23
Clark County,1/24/21,32,610,642,147,154,150,117,58,16,0,2021/04/12 14:53:23
Clark County,1/31/21,54,409,463,75,125,117,90,37,19,0,2021/04/12 14:53:23
Clark County,2/7/21,25,254,279,55,80,62,50,19,13,0,2021/04/12 14:53:23
Clark County,2/14/21,23,252,275,51,68,84,48,18,5,1,2021/04/12 14:53:23
Clark County,2/21/21,22,221,243,44,62,62,52,17,6,0,2021/04/12 14:53:23
Clark County,2/28/21,27,206,233,53,57,47,46,25,4,1,2021/04/12 14:53:23
Clark County,3/7/21,31,257,288,79,79,60,39,17,14,0,2021/04/12 14:53:23
Clark County,3/14/21,46,234,280,63,75,71,51,16,4,0,2021/04/12 14:53:23
Clark County,3/21/21,35,286,321,72,89,81,59,17,3,0,2021/04/12 14:53:23
Clark County,3/28/21,63,301,364,62,103,95,73,23,8,0,2021/04/12 14:53:23
Clark County,4/4/21,57,292,349,55,132,84,53,15,10,0,2021/04/12 14:53:23
Columbia County,3/8/20,0,1,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Columbia County,6/14/20,0,7,7,4,1,0,2,0,0,0,2021/04/12 14:53:23
Columbia County,7/5/20,0,1,1,0,0,1,0,0,0,0,2021/04/12 14:53:23
Columbia County,7/12/20,0,1,1,0,0,1,0,0,0,0,2021/04/12 14:53:23
Columbia County,7/19/20,0,2,2,0,1,0,1,0,0,0,2021/04/12 14:53:23
Columbia County,7/26/20,0,1,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Columbia County,8/30/20,0,1,1,0,0,0,1,0,0,0,2021/04/12 14:53:23
Columbia County,10/18/20,0,2,2,0,0,0,0,2,0,0,2021/04/12 14:53:23
Columbia County,10/25/20,0,5,5,0,0,1,3,0,1,0,2021/04/12 14:53:23
Columbia County,11/1/20,0,2,2,1,0,0,1,0,0,0,2021/04/12 14:53:23
Columbia County,11/8/20,0,3,3,0,0,2,1,0,0,0,2021/04/12 14:53:23
Columbia County,11/15/20,4,8,12,1,2,2,1,5,1,0,2021/04/12 14:53:23
Columbia County,11/22/20,3,10,13,0,2,2,1,6,2,0,2021/04/12 14:53:23
Columbia County,11/29/20,6,10,16,0,7,1,6,1,1,0,2021/04/12 14:53:23
Columbia County,12/6/20,1,5,6,0,1,2,1,2,0,0,2021/04/12 14:53:23
Columbia County,12/13/20,2,12,14,4,4,3,1,1,1,0,2021/04/12 14:53:23
Columbia County,12/20/20,2,2,4,0,1,1,1,1,0,0,2021/04/12 14:53:23
Columbia County,12/27/20,1,2,3,0,1,0,0,2,0,0,2021/04/12 14:53:23
Columbia County,1/3/21,2,8,10,0,3,2,2,3,0,0,2021/04/12 14:53:23
Columbia County,1/10/21,0,2,2,0,1,1,0,0,0,0,2021/04/12 14:53:23
Columbia County,1/17/21,3,0,3,0,0,1,0,0,2,0,2021/04/12 14:53:23
Columbia County,1/24/21,2,0,2,0,0,1,1,0,0,0,2021/04/12 14:53:23
Columbia County,1/31/21,2,0,2,0,0,0,1,0,1,0,2021/04/12 14:53:23
Columbia County,2/7/21,1,1,2,0,0,0,0,2,0,0,2021/04/12 14:53:23
Columbia County,2/21/21,0,1,1,0,0,0,1,0,0,0,2021/04/12 14:53:23
Columbia County,3/7/21,1,0,1,0,0,1,0,0,0,0,2021/04/12 14:53:23
Cowlitz County,3/8/20,0,2,2,0,0,0,0,2,0,0,2021/04/12 14:53:23
Cowlitz County,3/15/20,0,5,5,0,0,2,0,3,0,0,2021/04/12 14:53:23
Cowlitz County,3/22/20,0,10,10,0,3,2,1,3,1,0,2021/04/12 14:53:23
Cowlitz County,3/29/20,0,4,4,1,1,1,0,1,0,0,2021/04/12 14:53:23
Cowlitz County,4/5/20,0,5,5,0,1,2,1,1,0,0,2021/04/12 14:53:23
Cowlitz County,4/12/20,0,7,7,0,1,2,3,1,0,0,2021/04/12 14:53:23
Cowlitz County,4/19/20,0,7,7,0,1,1,4,1,0,0,2021/04/12 14:53:23
Cowlitz County,4/26/20,0,21,21,4,7,3,7,0,0,0,2021/04/12 14:53:23
Cowlitz County,5/3/20,0,7,7,2,1,2,0,2,0,0,2021/04/12 14:53:23
Cowlitz County,5/10/20,0,1,1,0,0,1,0,0,0,0,2021/04/12 14:53:23
Cowlitz County,5/17/20,0,4,4,0,2,0,2,0,0,0,2021/04/12 14:53:23
Cowlitz County,5/24/20,0,1,1,0,0,1,0,0,0,0,2021/04/12 14:53:23
Cowlitz County,5/31/20,0,17,17,2,4,5,5,1,0,0,2021/04/12 14:53:23
Cowlitz County,6/7/20,0,26,26,2,9,9,2,3,1,0,2021/04/12 14:53:23
Cowlitz County,6/14/20,0,37,37,6,14,7,7,1,1,1,2021/04/12 14:53:23
Cowlitz County,6/21/20,0,35,35,5,11,8,9,1,1,0,2021/04/12 14:53:23
Cowlitz County,6/28/20,0,44,44,2,15,15,7,3,2,0,2021/04/12 14:53:23
Cowlitz County,7/5/20,0,93,93,22,41,18,11,1,0,0,2021/04/12 14:53:23
Cowlitz County,7/12/20,0,64,64,12,20,16,13,3,0,0,2021/04/12 14:53:23
Cowlitz County,7/19/20,0,46,46,10,12,18,6,0,0,0,2021/04/12 14:53:23
Cowlitz County,7/26/20,0,27,27,7,2,5,8,5,0,0,2021/04/12 14:53:23
Cowlitz County,8/2/20,0,41,41,8,13,7,9,3,1,0,2021/04/12 14:53:23
Cowlitz County,8/9/20,0,9,9,2,3,3,1,0,0,0,2021/04/12 14:53:23
Cowlitz County,8/16/20,0,18,18,2,4,7,5,0,0,0,2021/04/12 14:53:23
Cowlitz County,8/23/20,0,19,19,0,6,8,3,2,0,0,2021/04/12 14:53:23
Cowlitz County,8/30/20,0,24,24,6,10,4,4,0,0,0,2021/04/12 14:53:23
Cowlitz County,9/6/20,0,12,12,3,3,2,3,0,1,0,2021/04/12 14:53:23
Cowlitz County,9/13/20,0,59,59,7,18,10,11,5,8,0,2021/04/12 14:53:23
Cowlitz County,9/20/20,1,47,48,9,17,11,7,4,0,0,2021/04/12 14:53:23
Cowlitz County,9/27/20,0,30,30,5,7,12,5,1,0,0,2021/04/12 14:53:23
Cowlitz County,10/4/20,0,25,25,4,9,3,6,3,0,0,2021/04/12 14:53:23
Cowlitz County,10/11/20,0,44,44,4,17,11,5,6,1,0,2021/04/12 14:53:23
Cowlitz County,10/18/20,0,23,23,4,8,3,5,3,0,0,2021/04/12 14:53:23
Cowlitz County,10/25/20,1,64,65,8,18,13,15,11,0,0,2021/04/12 14:53:23
Cowlitz County,11/1/20,0,128,128,24,36,28,22,16,2,0,2021/04/12 14:53:23
Cowlitz County,11/8/20,2,171,173,36,47,40,29,18,3,0,2021/04/12 14:53:23
Cowlitz County,11/15/20,1,237,238,45,58,68,35,23,9,0,2021/04/12 14:53:23
Cowlitz County,11/22/20,1,197,198,26,58,44,37,18,10,5,2021/04/12 14:53:23
Cowlitz County,11/29/20,1,266,267,39,78,62,54,23,11,0,2021/04/12 14:53:23
Cowlitz County,12/6/20,3,242,245,53,59,64,40,23,6,0,2021/04/12 14:53:23
Cowlitz County,12/13/20,2,230,232,30,65,56,36,30,15,0,2021/04/12 14:53:23
Cowlitz County,12/20/20,1,158,159,19,47,37,31,16,9,0,2021/04/12 14:53:23
Cowlitz County,12/27/20,8,267,275,39,74,57,54,28,23,0,2021/04/12 14:53:23
Cowlitz County,1/3/21,3,289,292,47,73,66,67,27,12,0,2021/04/12 14:53:23
Cowlitz County,1/10/21,11,285,296,60,82,62,62,24,6,0,2021/04/12 14:53:23
Cowlitz County,1/17/21,14,256,270,40,71,67,44,31,16,1,2021/04/12 14:53:23
Cowlitz County,1/24/21,7,255,262,49,65,62,47,28,11,0,2021/04/12 14:53:23
Cowlitz County,1/31/21,21,139,160,30,39,33,29,15,14,0,2021/04/12 14:53:23
Cowlitz County,2/7/21,22,103,125,23,31,24,22,19,6,0,2021/04/12 14:53:23
Cowlitz County,2/14/21,19,84,103,16,27,23,26,9,2,0,2021/04/12 14:53:23
Cowlitz County,2/21/21,16,86,102,20,21,24,21,13,3,0,2021/04/12 14:53:23
Cowlitz County,2/28/21,15,81,96,25,22,18,18,12,1,0,2021/04/12 14:53:23
Cowlitz County,3/7/21,7,65,72,13,21,9,17,11,1,0,2021/04/12 14:53:23
Cowlitz County,3/14/21,8,81,89,11,26,18,21,12,1,0,2021/04/12 14:53:23
Cowlitz County,3/21/21,28,128,156,19,49,36,34,15,3,0,2021/04/12 14:53:23
Cowlitz County,3/28/21,42,176,218,52,52,61,38,12,3,0,2021/04/12 14:53:23
Cowlitz County,4/4/21,31,107,138,40,30,25,24,17,2,0,2021/04/12 14:53:23
Douglas County,1/26/20,0,1,1,0,1,0,0,0,0,0,2021/04/12 14:53:23
Douglas County,3/15/20,0,2,2,0,0,0,1,0,1,0,2021/04/12 14:53:23
Douglas County,3/22/20,0,4,4,0,0,0,1,1,1,1,2021/04/12 14:53:23
Douglas County,3/29/20,0,5,5,0,1,3,0,0,1,0,2021/04/12 14:53:23
Douglas County,4/5/20,0,9,9,0,1,4,3,0,1,0,2021/04/12 14:53:23
Douglas County,4/12/20,0,42,42,6,30,6,0,0,0,0,2021/04/12 14:53:23
Douglas County,4/19/20,0,14,14,0,8,4,0,1,1,0,2021/04/12 14:53:23
Douglas County,4/26/20,0,10,10,1,1,1,4,2,1,0,2021/04/12 14:53:23
Douglas County,5/3/20,0,33,33,3,10,11,7,1,1,0,2021/04/12 14:53:23
Douglas County,5/10/20,0,12,12,1,4,5,1,1,0,0,2021/04/12 14:53:23
Douglas County,5/17/20,0,30,30,5,4,12,8,1,0,0,2021/04/12 14:53:23
Douglas County,5/24/20,0,14,14,1,3,3,4,3,0,0,2021/04/12 14:53:23
Douglas County,5/31/20,0,5,5,0,1,2,2,0,0,0,2021/04/12 14:53:23
Douglas County,6/7/20,0,8,8,4,0,3,1,0,0,0,2021/04/12 14:53:23
Douglas County,6/14/20,0,12,12,3,5,2,1,1,0,0,2021/04/12 14:53:23
Douglas County,6/21/20,0,42,42,8,16,7,10,1,0,0,2021/04/12 14:53:23
Douglas County,6/28/20,0,71,71,12,26,20,12,0,1,0,2021/04/12 14:53:23
Douglas County,7/5/20,0,101,101,27,24,26,19,4,1,0,2021/04/12 14:53:23
Douglas County,7/12/20,1,157,158,35,38,46,32,6,1,0,2021/04/12 14:53:23
Douglas County,7/19/20,0,137,137,27,42,32,23,12,1,0,2021/04/12 14:53:23
Douglas County,7/26/20,3,151,154,28,52,35,25,12,2,0,2021/04/12 14:53:23
Douglas County,8/2/20,2,112,114,32,30,27,18,5,2,0,2021/04/12 14:53:23
Douglas County,8/9/20,0,74,74,19,22,17,13,2,1,0,2021/04/12 14:53:23
Douglas County,8/16/20,0,74,74,11,28,23,8,2,2,0,2021/04/12 14:53:23
Douglas County,8/23/20,23,32,55,5,18,22,7,3,0,0,2021/04/12 14:53:23
Douglas County,8/30/20,30,11,41,6,11,11,10,2,1,0,2021/04/12 14:53:23
Douglas County,9/6/20,20,12,32,2,8,14,5,3,0,0,2021/04/12 14:53:23
Douglas County,9/13/20,15,3,18,7,5,2,2,2,0,0,2021/04/12 14:53:23
Douglas County,9/20/20,17,12,29,3,8,8,7,2,0,1,2021/04/12 14:53:23
Douglas County,9/27/20,13,7,20,1,6,6,3,4,0,0,2021/04/12 14:53:23
Douglas County,10/4/20,21,17,38,10,12,9,3,3,1,0,2021/04/12 14:53:23
Douglas County,10/11/20,10,12,22,5,6,8,0,3,0,0,2021/04/12 14:53:23
Douglas County,10/18/20,8,13,21,3,4,9,2,2,1,0,2021/04/12 14:53:23
Douglas County,10/25/20,20,8,28,5,8,10,3,2,0,0,2021/04/12 14:53:23
Douglas County,11/1/20,64,21,85,18,19,21,15,8,4,0,2021/04/12 14:53:23
Douglas County,11/8/20,108,25,133,31,32,27,26,15,2,0,2021/04/12 14:53:23
Douglas County,11/15/20,137,38,175,29,50,51,30,10,5,0,2021/04/12 14:53:23
Douglas County,11/22/20,111,50,161,30,42,49,18,18,4,0,2021/04/12 14:53:23
Douglas County,11/29/20,159,37,196,38,57,50,26,18,7,0,2021/04/12 14:53:23
Douglas County,12/6/20,119,44,163,25,49,39,29,14,7,0,2021/04/12 14:53:23
Douglas County,12/13/20,80,32,112,22,31,23,26,9,1,0,2021/04/12 14:53:23
Douglas County,12/20/20,81,29,110,20,39,17,20,12,2,0,2021/04/12 14:53:23
Douglas County,12/27/20,120,39,159,38,50,35,19,15,2,0,2021/04/12 14:53:23
Douglas County,1/3/21,90,39,129,31,29,32,23,12,2,0,2021/04/12 14:53:23
Douglas County,1/10/21,54,21,75,14,23,13,20,4,1,0,2021/04/12 14:53:23
Douglas County,1/17/21,35,25,60,16,17,15,9,2,1,0,2021/04/12 14:53:23
Douglas County,1/24/21,38,12,50,6,20,5,14,2,3,0,2021/04/12 14:53:23
Douglas County,1/31/21,26,12,38,7,10,10,4,7,0,0,2021/04/12 14:53:23
Douglas County,2/7/21,29,10,39,10,5,11,10,2,1,0,2021/04/12 14:53:23
Douglas County,2/14/21,24,5,29,8,9,4,4,4,0,0,2021/04/12 14:53:23
Douglas County,2/21/21,32,5,37,10,16,5,3,3,0,0,2021/04/12 14:53:23
Douglas County,2/28/21,25,4,29,6,10,7,4,1,1,0,2021/04/12 14:53:23
Douglas County,3/7/21,26,9,35,9,11,6,6,2,1,0,2021/04/12 14:53:23
Douglas County,3/14/21,43,9,52,13,11,13,6,7,2,0,2021/04/12 14:53:23
Douglas County,3/21/21,42,11,53,11,16,14,9,3,0,0,2021/04/12 14:53:23
Douglas County,3/28/21,48,11,59,9,20,15,13,2,0,0,2021/04/12 14:53:23
Douglas County,4/4/21,23,7,30,10,11,5,3,1,0,0,2021/04/12 14:53:23
Ferry County,3/15/20,0,1,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Ferry County,7/5/20,0,3,3,0,0,2,0,1,0,0,2021/04/12 14:53:23
Ferry County,7/12/20,0,4,4,0,1,0,3,0,0,0,2021/04/12 14:53:23
Ferry County,7/19/20,0,3,3,0,2,0,0,1,0,0,2021/04/12 14:53:23
Ferry County,7/26/20,0,9,9,4,0,3,2,0,0,0,2021/04/12 14:53:23
Ferry County,8/2/20,0,3,3,2,0,1,0,0,0,0,2021/04/12 14:53:23
Ferry County,8/16/20,0,1,1,0,1,0,0,0,0,0,2021/04/12 14:53:23
Ferry County,8/23/20,0,1,1,1,0,0,0,0,0,0,2021/04/12 14:53:23
Ferry County,8/30/20,0,4,4,0,0,2,0,2,0,0,2021/04/12 14:53:23
Ferry County,9/20/20,0,1,1,0,1,0,0,0,0,0,2021/04/12 14:53:23
Ferry County,10/4/20,0,1,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Ferry County,10/11/20,0,2,2,0,0,1,1,0,0,0,2021/04/12 14:53:23
Ferry County,10/18/20,0,1,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Ferry County,10/25/20,0,1,1,1,0,0,0,0,0,0,2021/04/12 14:53:23
Ferry County,11/1/20,0,3,3,0,0,0,1,0,2,0,2021/04/12 14:53:23
Ferry County,11/8/20,0,6,6,0,0,1,0,5,0,0,2021/04/12 14:53:23
Ferry County,11/15/20,2,14,16,5,5,3,1,2,0,0,2021/04/12 14:53:23
Ferry County,11/22/20,0,28,28,5,5,8,6,4,0,0,2021/04/12 14:53:23
Ferry County,11/29/20,4,45,49,12,11,11,11,0,2,2,2021/04/12 14:53:23
Ferry County,12/6/20,0,11,11,2,3,3,2,0,1,0,2021/04/12 14:53:23
Ferry County,12/13/20,2,14,16,5,1,3,3,3,1,0,2021/04/12 14:53:23
Ferry County,12/20/20,0,9,9,2,2,1,3,1,0,0,2021/04/12 14:53:23
Ferry County,12/27/20,1,8,9,0,1,2,2,4,0,0,2021/04/12 14:53:23
Ferry County,1/3/21,1,10,11,2,1,3,3,2,0,0,2021/04/12 14:53:23
Ferry County,1/10/21,1,0,1,0,1,0,0,0,0,0,2021/04/12 14:53:23
Ferry County,1/17/21,0,3,3,0,0,0,2,1,0,0,2021/04/12 14:53:23
Ferry County,1/24/21,0,2,2,0,0,1,0,1,0,0,2021/04/12 14:53:23
Ferry County,1/31/21,2,0,2,1,0,0,1,0,0,0,2021/04/12 14:53:23
Ferry County,2/7/21,1,0,1,1,0,0,0,0,0,0,2021/04/12 14:53:23
Ferry County,2/14/21,0,2,2,0,0,0,0,2,0,0,2021/04/12 14:53:23
Ferry County,2/21/21,0,4,4,0,1,2,1,0,0,0,2021/04/12 14:53:23
Ferry County,2/28/21,0,1,1,1,0,0,0,0,0,0,2021/04/12 14:53:23
Ferry County,3/7/21,0,3,3,1,0,1,0,1,0,0,2021/04/12 14:53:23
Ferry County,3/14/21,0,6,6,1,0,4,0,1,0,0,2021/04/12 14:53:23
Ferry County,3/21/21,0,3,3,0,1,1,1,0,0,0,2021/04/12 14:53:23
Ferry County,3/28/21,1,1,2,2,0,0,0,0,0,0,2021/04/12 14:53:23
Ferry County,4/4/21,0,1,1,0,0,0,1,0,0,0,2021/04/12 14:53:23
Franklin County,3/8/20,0,2,2,0,1,1,0,0,0,0,2021/04/12 14:53:23
Franklin County,3/15/20,0,7,7,0,3,1,2,1,0,0,2021/04/12 14:53:23
Franklin County,3/22/20,0,31,31,0,6,9,12,3,1,0,2021/04/12 14:53:23
Franklin County,3/29/20,0,39,39,2,7,12,14,2,2,0,2021/04/12 14:53:23
Franklin County,4/5/20,0,66,66,4,17,18,20,6,1,0,2021/04/12 14:53:23
Franklin County,4/12/20,0,77,77,2,13,26,21,5,10,0,2021/04/12 14:53:23
Franklin County,4/19/20,0,118,118,2,31,35,37,11,2,0,2021/04/12 14:53:23
Franklin County,4/26/20,0,55,55,2,16,18,10,7,2,0,2021/04/12 14:53:23
Franklin County,5/3/20,0,41,41,2,11,8,10,6,4,0,2021/04/12 14:53:23
Franklin County,5/10/20,0,50,50,2,17,12,12,5,2,0,2021/04/12 14:53:23
Franklin County,5/17/20,0,73,73,13,26,23,8,3,0,0,2021/04/12 14:53:23
Franklin County,5/24/20,0,134,134,19,47,26,33,8,1,0,2021/04/12 14:53:23
Franklin County,5/31/20,0,198,198,30,52,57,38,19,2,0,2021/04/12 14:53:23
Franklin County,6/7/20,0,246,246,26,69,84,47,19,1,0,2021/04/12 14:53:23
Franklin County,6/14/20,0,333,333,41,111,97,66,15,3,0,2021/04/12 14:53:23
Franklin County,6/21/20,0,379,379,47,105,120,77,24,5,1,2021/04/12 14:53:23
Franklin County,6/28/20,1,400,401,60,137,108,70,19,7,0,2021/04/12 14:53:23
Franklin County,7/5/20,0,394,394,61,116,112,77,22,6,0,2021/04/12 14:53:23
Franklin County,7/12/20,0,315,315,48,110,94,45,15,3,0,2021/04/12 14:53:23
Franklin County,7/19/20,0,284,284,65,100,58,46,11,4,0,2021/04/12 14:53:23
Franklin County,7/26/20,0,207,207,46,66,49,38,6,2,0,2021/04/12 14:53:23
Franklin County,8/2/20,1,192,193,47,61,46,28,8,3,0,2021/04/12 14:53:23
Franklin County,8/9/20,0,158,158,30,52,42,23,10,1,0,2021/04/12 14:53:23
Franklin County,8/16/20,2,98,100,25,30,28,14,3,0,0,2021/04/12 14:53:23
Franklin County,8/23/20,3,95,98,21,33,19,14,9,2,0,2021/04/12 14:53:23
